,id,x,y,type,region
2012,590038920,4769.66,8370.15,priority,1
2013,590038922,4731.53,8414.20,priority,1
2014,591223317,5477.14,5003.30,priority,1
2015,595297743,9311.15,861.44,priority,3
2016,595702051,9643.95,8086.05,priority,7
2017,595702892,9652.91,8241.70,priority,7
2018,600122036,9394.58,1806.19,priority,3
2019,60632026,7811.55,8161.29,priority,6
2020,60632035,7981.11,8190.16,priority,6
2021,60632056,8013.79,8092.82,priority,6
2022,60632873,8106.04,8297.67,right_before_left,6
2023,60632920,8105.16,8220.94,priority,6
2024,60632935,8224.38,8416.69,right_before_left,6
2025,60632955,8226.73,8322.08,priority,6
2026,60634418,7948.59,9062.09,traffic_light,8
2027,60634423,8196.15,8642.73,priority,6
2028,60634427,8639.84,8816.14,priority,5
2029,60634429,8712.19,8878.49,priority,5
2030,60634436,8810.81,8820.44,priority,5
2031,60634450,8908.26,8781.28,priority,5
2032,60634456,8854.00,8852.45,priority,5
2033,60634460,8856.11,8871.59,priority,5
2034,60634528,6403.77,8379.42,traffic_light,8
2035,60634541,8697.10,9443.83,priority,5
2036,60635855,8974.79,10027.91,priority,5
2037,60635864,9108.03,10113.63,priority,5
2038,60635948,9945.05,10104.82,priority,5
2039,60635954,10050.36,10020.89,priority,5
2040,60637321,6050.18,8065.31,priority,8
2041,60637323,6060.40,7974.41,priority,8
2042,60637329,6376.15,8412.99,priority,8
2043,60637346,7008.76,9456.25,priority,8
2044,60639307,7743.17,9309.19,priority,8
2045,60639308,8746.16,8686.18,priority,5
2046,60639309,8904.29,8914.86,priority,5
2047,60639322,9007.41,8888.67,priority,5
2048,60639341,8998.48,8970.70,priority,5
2049,60639344,8953.77,8944.39,priority,5
2050,60639394,9050.48,9049.06,priority,5
2051,60639404,9112.50,8665.09,priority,5
2052,60639406,9084.41,8713.00,priority,5
2053,60639408,9133.95,8780.18,priority,5
2054,60639410,9068.83,8780.50,priority,5
2055,60639416,9024.07,8525.76,priority,6
2056,60639420,8922.73,8372.92,priority,6
2057,60639422,8856.69,8424.70,priority,6
2058,60639424,8914.12,8543.19,priority,6
2059,60639427,8816.90,8382.04,priority,6
2060,60639428,8859.73,8282.52,priority,6
2061,60639436,7406.10,9304.56,priority,8
2062,60639443,7280.70,9329.74,priority,8
2063,60639449,7205.66,9291.95,priority,8
2064,60639488,7340.11,9667.72,priority,8
2065,60640838,8553.65,8177.88,priority,6
2066,60640841,8345.74,8403.92,priority,6
2067,60640844,8802.46,8201.52,priority,6
2068,60640858,8745.44,8245.89,priority,6
2069,60640860,8771.80,8323.41,priority,6
2070,60640861,8689.61,8291.47,priority,6
2071,60640863,8648.09,8232.71,priority,6
2072,60640864,8665.62,8216.48,priority,6
2073,60640914,8622.25,7886.08,priority,6
2074,60640915,8585.92,7917.95,priority,6
2075,60640916,8533.68,7866.52,priority,6
2076,60640937,8577.42,7838.47,priority,6
2077,60640939,8913.09,7962.01,priority,6
2078,60640941,9032.48,7848.94,traffic_light,6
2079,60642638,9209.63,7919.31,priority,6
2080,60642642,9443.46,8259.52,priority,6
2081,60642645,9658.52,8537.18,priority,6
2082,60642647,9063.26,7704.09,priority,6
2083,60642649,8914.66,7829.21,right_before_left,6
2084,60642650,8790.34,7809.52,right_before_left,6
2085,60642651,8729.11,7796.50,right_before_left,6
2086,60642653,8775.90,7889.61,right_before_left,6
2087,60642654,8771.46,7930.36,right_before_left,6
2088,60642656,8703.42,7928.89,priority,6
2089,60642658,8833.84,7896.33,priority,6
2090,60642662,8851.35,7621.54,priority,6
2091,60642663,8957.68,7701.73,priority,6
2092,60642664,8919.48,7748.32,right_before_left,6
2093,60642672,9005.57,7742.84,priority,6
2094,60642675,9024.57,8121.56,priority,6
2095,60642676,8936.51,7999.49,priority,6
2096,60642678,8841.72,8057.39,priority,6
2097,60642679,8801.09,8084.15,priority,6
2098,60642680,8862.52,8092.64,priority,6
2099,60642681,9114.42,8023.28,priority,6
2100,60642692,9170.49,8343.62,priority,6
2101,60694268,9849.05,9788.00,right_before_left,5
2102,60694269,9769.44,9850.77,right_before_left,5
2103,60694271,9707.22,9911.30,priority,5
2104,60694282,9682.43,9776.72,right_before_left,5
2105,60694284,9521.09,9930.07,right_before_left,5
2106,60694286,9552.28,9959.23,right_before_left,5
2107,60694288,9605.48,10006.71,priority,5
2108,60694290,9480.62,10026.73,right_before_left,5
2109,60694293,9349.90,9904.32,priority,5
2110,60694295,9325.20,10003.05,priority,5
2111,60694309,9733.00,9669.03,right_before_left,5
2112,60694312,9565.70,9639.57,right_before_left,5
2113,60694313,9613.72,9743.06,priority,5
2114,60694314,9539.48,9666.07,priority,5
2115,60694315,9476.04,9726.02,right_before_left,5
2116,60694322,9407.36,9826.84,priority,5
2117,60694326,9358.36,9615.92,right_before_left,5
2118,60694332,9541.25,9438.01,right_before_left,5
2119,60694346,9834.29,9477.12,priority,5
2120,60694353,9848.54,9462.89,traffic_light,5
2121,60694359,9368.52,9021.27,priority,5
2122,60694360,9434.16,8942.29,right_before_left,5
2123,60694361,9510.25,9018.35,priority,5
2124,60694362,9465.83,8906.47,right_before_left,5
2125,60694363,9547.27,8984.23,priority,5
2126,60694364,9522.93,8833.71,right_before_left,5
2127,60694375,9421.13,8874.10,priority,5
2128,60694379,9628.96,8683.60,right_before_left,5
2129,60695330,9245.86,9602.23,right_before_left,5
2130,60695334,8909.27,9493.15,right_before_left,5
2131,60695354,9151.56,9740.26,right_before_left,5
2132,60695355,9130.79,9783.90,priority,5
2133,60695356,9192.48,9670.81,priority,5
2134,60695357,9115.57,9624.91,priority,5
2135,60695362,9387.41,9807.56,priority,5
2136,60697322,9804.82,9881.89,priority,5
2137,60697328,9794.67,9831.63,priority,5
2138,60697330,9720.14,10089.02,priority,5
2139,607992300,8761.85,8969.71,right_before_left,5
2140,607992301,8795.02,8995.70,priority,5
2141,607992302,8743.36,8992.47,right_before_left,5
2142,607992304,8776.69,9019.46,priority,5
2143,607992305,8793.60,9123.97,priority,5
2144,607992307,8807.21,9085.85,priority,5
2145,609048145,8349.43,7614.36,priority,6
2146,60940882,3029.73,10241.34,priority,0
2147,60940946,4213.78,10835.27,dead_end,0
2148,60940947,4205.67,10844.07,dead_end,0
2149,60940967,3171.44,9563.92,priority,0
2150,60940970,2672.64,9195.94,priority,0
2151,610974574,9538.88,1225.22,right_before_left,3
2152,610974579,9523.42,1198.11,right_before_left,3
2153,610974592,9598.18,1167.66,priority,3
2154,610974594,9593.27,1207.77,right_before_left,3
2155,610974606,9528.28,1156.26,priority,3
2156,610976504,9545.25,1202.83,right_before_left,3
2157,611705194,8248.28,8549.46,traffic_light,6
2158,611762867,11486.43,3983.44,priority,2
2159,618165879,8977.67,1215.90,priority,3
2160,618165883,9075.20,1174.84,priority,3
2161,618165893,8984.90,1216.06,priority,3
2162,618165915,8999.48,1250.50,priority,3
2163,618683961,5073.76,2160.93,priority,11
2164,618811776,9647.72,9959.11,priority,5
2165,625614414,9088.29,1282.11,right_before_left,3
2166,641408461,8711.79,9189.23,priority,5
2167,642097257,8722.75,8074.86,traffic_light,6
2168,650741338,9315.36,9877.62,right_before_left,5
2169,650763082,9756.22,9530.37,priority,5
2170,650763097,9687.62,9532.42,right_before_left,5
2171,650763106,9707.51,9589.17,priority,5
2172,650763180,9897.76,9615.52,priority,5
2173,656063494,11160.88,2225.82,priority,2
2174,666265770,4085.33,9223.58,priority,0
2175,666265835,4219.85,9327.10,priority,0
2176,670245404,9456.07,1124.97,priority,3
2177,670245447,9461.17,1048.28,priority,3
2178,670245450,9366.02,1076.18,right_before_left,3
2179,670955515,9575.36,6894.06,priority,7
2180,670955519,9579.54,6899.15,priority,7
2181,670955568,10142.47,8171.94,traffic_light,7
2182,670955584,10158.70,8196.57,priority,7
2183,670955594,10134.71,8184.89,priority,7
2184,670955716,9646.11,8550.73,priority,6
2185,670955837,8721.33,7218.73,priority,6
2186,670958628,10748.85,7396.10,priority,7
2187,674511784,9380.10,1076.77,right_before_left,3
2188,687332050,6311.81,5037.18,priority,1
2189,687332054,6107.01,5187.92,priority,1
2190,687332055,6177.35,5133.17,priority,1
2191,687332064,6236.13,5376.70,priority,1
2192,687332070,6316.88,5312.07,priority,1
2193,687332078,6483.00,5195.98,priority,1
2194,687332086,6526.68,5259.60,priority,1
2195,687332091,6402.63,5529.19,priority,9
2196,687332096,6502.10,5612.22,priority,9
2197,687332097,6512.79,5600.19,priority,9
2198,687332151,6618.93,5508.76,priority,9
2199,688504790,10702.25,9298.14,right_before_left,7
2200,688889346,5885.54,8786.49,priority,8
2201,706244463,10669.10,2365.02,priority,2
2202,707384275,9632.76,8512.47,priority,6
2203,733915059,9768.33,2807.59,priority,2
2204,74969575,11319.23,5059.39,traffic_light,10
2205,74969577,11208.88,4833.76,priority,10
2206,74976234,11131.25,4048.64,priority,2
2207,74977577,11331.42,3943.00,priority,2
2208,754168874,5190.72,2571.79,priority,11
2209,759733118,8746.66,5064.83,right_before_left,9
2210,759733120,8639.03,5058.90,priority,9
2211,759733128,8761.39,4994.73,priority,9
2212,765861209,8086.32,7474.72,right_before_left,9
2213,765861228,8090.91,7437.30,right_before_left,9
2214,765861231,8089.09,7413.25,priority,9
2215,765861239,8057.07,7442.41,right_before_left,9
2216,765861250,8060.35,7477.73,right_before_left,9
2217,765861256,8052.80,7399.23,priority,9
2218,765861384,7935.55,7524.26,priority,9
2219,765861431,8067.94,7479.02,right_before_left,9
2220,765861513,8024.19,7507.40,priority,9
2221,773161788,6097.80,2289.37,priority,4
2222,773172552,7667.17,1897.37,priority,3
2223,773311146,8116.98,2445.80,priority,4
2224,776483590,3973.04,8781.93,priority,1
2225,776483607,4111.15,8028.03,priority,1
2226,776483623,3765.08,8959.32,priority,1
2227,776483629,3831.93,8890.87,priority,1
2228,776483662,4067.75,8716.96,priority,1
2229,776483667,4086.84,8045.63,priority,1
2230,776483692,4111.40,8049.08,priority,1
2231,776483702,3918.78,8815.54,priority,1
2232,778453711,8601.26,5006.56,priority,9
2233,778453721,8481.60,5114.89,priority,9
2234,778453724,8493.11,4997.76,priority,9
2235,778453728,8496.34,4966.06,priority,9
2236,778472233,9155.68,5434.54,priority,9
2237,778472323,9201.41,5370.39,priority,9
2238,778615190,9328.74,5288.43,priority,9
2239,780053647,10624.09,2277.51,priority,2
2240,780053662,10618.87,2320.54,right_before_left,2
2241,780053955,10658.86,2327.00,right_before_left,2
2242,780054110,10579.59,2314.11,right_before_left,2
2243,784375318,8408.31,6790.22,priority,9
2244,784375596,8699.85,7215.08,priority,6
2245,791778285,8396.09,1281.96,priority,3
2246,791778484,8383.02,1470.54,priority,3
2247,791778507,8445.22,1521.72,priority,3
2248,791778521,8414.18,1494.65,priority,3
2249,791778910,8477.05,1548.71,priority,3
2250,792571890,8682.28,7150.58,priority,6
2251,792571969,8515.66,6929.65,priority,9
2252,811088070,8053.54,6130.24,priority,9
2253,811088136,8068.85,6304.02,priority,9
2254,832598555,11502.01,8503.84,priority,7
2255,833687231,4313.02,8583.21,priority,1
2256,833687232,4375.25,8610.74,priority,1
2257,836520452,6446.56,8000.44,priority,8
2258,836528529,6456.87,8056.81,priority,8
2259,836528530,6502.45,7992.21,priority,8
2260,836528531,6356.11,7984.25,priority,8
2261,836528532,6390.02,8001.46,priority,8
2262,836528533,6483.32,7911.37,priority,8
2263,836528534,6462.63,7926.64,priority,8
2264,836528535,6438.46,7946.02,priority,8
2265,836574833,7533.37,7012.34,priority,9
2266,836574836,7532.46,7092.86,right_before_left,9
2267,838636213,6446.92,7817.45,priority,8
2268,838636403,6365.01,7746.59,priority,8
2269,843209929,9019.22,10269.14,right_before_left,5
2270,843209946,9043.48,10222.29,right_before_left,5
2271,844865176,8319.54,7562.64,priority,6
2272,844865418,8336.82,7583.47,priority,6
2273,847553634,9775.93,2428.94,priority,2
2274,850614651,10587.05,9875.56,priority,7
2275,850614714,10371.86,9570.31,priority,7
2276,850614817,10535.72,9800.45,priority,7
2277,850614922,10439.98,9666.84,priority,7
2278,854885101,9812.63,1680.14,priority,3
2279,855471266,11403.05,2801.78,priority,2
2280,855471318,11408.88,2807.65,priority,2
2281,860991266,10835.73,1896.24,priority,2
2282,860991281,10735.01,1917.37,right_before_left,2
2283,860991284,10691.73,1918.03,right_before_left,2
2284,860991288,10739.25,1893.69,priority,2
2285,860991312,10530.99,2042.47,priority,2
2286,860991364,10654.34,1917.31,right_before_left,2
2287,863900160,11992.26,9748.38,priority,7
2288,863900180,12003.19,9734.06,priority,7
2289,878874397,6602.40,10243.27,priority,8
2290,878874410,6181.31,9985.56,priority,8
2291,88296023,11348.33,6126.51,priority,10
2292,88296880,10754.93,7367.87,priority,7
2293,88296883,10778.93,7397.73,priority,7
2294,88298104,10227.42,8078.85,priority,7
2295,88298196,10146.92,8170.32,priority,7
2296,88298197,10160.07,8174.27,priority,7
2297,88298198,10164.44,8183.29,priority,7
2298,88298201,10144.73,8198.76,priority,7
2299,88298202,10135.31,8188.34,priority,7
2300,88303244,10071.63,8260.90,priority,7
2301,88303252,9619.27,8526.66,priority,6
2302,88306788,7630.81,9845.80,priority,8
2303,88318764,7366.13,7703.73,traffic_light,8
2304,88319599,7784.64,7645.86,priority,6
2305,88320292,7805.94,7637.26,priority,6
2306,88320302,8305.06,7564.25,traffic_light,6
2307,88321280,8517.34,7795.59,priority,6
2308,88321281,8522.35,7789.32,priority,6
2309,88323128,8730.36,7219.29,priority,6
2310,88323130,8708.74,7197.26,priority,6
2311,88327786,9723.25,5618.96,traffic_light,9
2312,88327798,9809.80,4669.58,priority,9
2313,88327803,9811.81,4064.84,priority,10
2314,88328950,10625.53,3692.93,priority,2
2315,88330219,10637.15,3666.74,priority,2
2316,88330227,10657.56,3698.03,priority,2
2317,88330229,10649.93,3703.17,priority,2
2318,88330790,10668.52,3720.57,priority,2
2319,88330798,10599.50,3696.79,priority,2
2320,88331839,10708.04,3656.87,priority,2
2321,88332114,10661.91,3680.09,priority,2
2322,88334872,10992.09,2752.59,priority,2
2323,88335726,11048.60,2466.72,priority,2
2324,88335731,11075.60,2471.50,priority,2
2325,88335734,11058.57,2483.77,priority,2
2326,88336945,11065.48,2457.47,priority,2
2327,88336950,11195.92,2055.83,traffic_light,2
2328,88337230,11051.21,2070.73,priority,2
2329,88338668,11244.52,1699.11,priority,2
2330,88339266,10099.60,496.66,priority,2
2331,886670021,8863.70,9368.71,right_before_left,5
2332,886670057,8849.57,9426.60,priority,5
2333,903654272,7412.67,3175.95,priority,4
2334,903654279,7460.10,3271.09,priority,4
2335,905096919,9181.26,3937.39,priority,4
2336,919776653,3079.87,1466.06,right_before_left,11
2337,919776662,3021.25,1402.09,right_before_left,11
2338,919776696,2854.29,1485.17,priority,11
2339,919776701,3003.84,1509.19,right_before_left,11
2340,919776718,2605.73,1511.18,priority,11
2341,919917806,2851.24,1574.29,right_before_left,11
2342,919917812,2837.82,1638.27,priority,11
2343,926862181,3433.57,1934.44,priority,11
2344,929062747,7217.86,6418.83,priority,9
2345,929062937,7406.96,7039.57,priority,9
2346,929062942,7277.00,6379.98,priority,9
2347,929062950,7207.36,6941.43,priority,9
2348,929063028,7471.50,6229.46,priority,9
2349,929063045,6537.23,7683.77,priority,8
2350,929063078,7417.32,6165.67,priority,9
2351,929063114,7207.72,6925.17,priority,9
2352,929063270,8740.44,7322.23,priority,6
2353,929989103,6451.72,8577.84,priority,8
2354,931597830,10781.71,7375.60,priority,7
2355,931625622,8826.18,7464.56,priority,6
2356,931625623,9121.98,7782.91,priority,6
2357,931625636,8908.09,7202.39,priority,6
2358,931625705,8988.19,7216.44,priority,6
2359,931710395,7089.05,9358.22,priority,8
2360,931710413,5633.17,9436.63,priority,8
2361,931710541,7018.47,9315.42,priority,8
2362,931710549,5687.16,9408.99,priority,8
2363,931710688,5531.43,9215.12,priority,8
2364,931710763,7103.26,9346.41,priority,8
2365,931710920,5487.58,9248.77,priority,8
2366,936979061,10069.02,2507.44,priority,2
2367,936979072,10051.04,2548.31,priority,2
2368,944254248,10888.11,2175.52,priority,2
2369,95158870,10471.74,2147.14,priority,2
2370,95158872,10714.21,2108.53,priority,2
2371,95161196,10196.70,2114.46,priority,2
2372,95163941,10055.27,2320.95,priority,2
2373,95163942,10044.58,2336.37,priority,2
2374,95163951,10032.73,2327.21,priority,2
2375,95165822,9841.43,2354.79,traffic_light,2
2376,95165825,9828.13,2370.02,priority,2
2377,95170565,9676.79,3669.46,priority,4
2378,95170568,9477.01,3144.77,priority,4
2379,95170576,9268.61,2338.19,priority,3
2380,95170584,9171.30,1666.52,priority,3
2381,95170589,9121.38,971.40,priority,3
2382,95172035,9788.24,4072.70,priority,4
2383,95172037,9719.85,4087.97,priority,4
2384,95172042,9537.92,3689.25,priority,4
2385,95172050,9252.34,2946.49,priority,4
2386,95172655,8863.21,2921.35,priority,4
2387,95172661,9385.30,2729.19,traffic_light,4
2388,971107525,11228.23,3314.04,priority,2
2389,999471688,12643.94,9256.92,priority,7
2390,cluster_1000814379_1585848132_2156306303_280951885_280951892_280951893_280951896_280951898_60640942,9154.11,7830.17,traffic_light,6
2391,cluster_1000814381_1316121845_2155911446_280948373_280948375_280948377_280948382_55272118_55272119_724225321,8871.80,7428.40,traffic_light,6
2392,cluster_1129820648_1129820659,3792.11,10115.41,priority,0
2393,cluster_1131402890_273994904,3787.86,1459.68,priority,11
2394,cluster_1151977571_291781725_291781728,9659.49,3653.24,priority,4
2395,cluster_1151978447_1555695116_343001018,9339.06,6440.05,traffic_light,9
2396,cluster_1151978491_343002821_88325338,9232.73,6769.55,traffic_light,9
2397,cluster_1195819778_1195819792_1231170322_1231170349,5194.95,1895.44,traffic_light,11
2398,cluster_1195819874_325115099,5184.32,1931.52,priority,11
2399,cluster_1210378682_1210378704,9217.56,8163.63,priority,6
2400,cluster_1322785346_1322785484,9647.10,7468.54,right_before_left,7
2401,cluster_1370940918_1370940924_1370940929_60940876,3322.73,9738.25,priority,0
2402,cluster_1387525941_160075_300844714,10945.77,10358.21,traffic_light,7
2403,cluster_1500584069_318138424,10212.49,2256.84,priority,2
2404,cluster_1545562648_1545562649,10208.40,9653.99,priority,5
2405,cluster_1545781128_2132404171,6377.25,5522.77,priority,9
2406,cluster_1546911878_565419773,9854.41,9291.71,priority,5
2407,cluster_1546965746_1553988829,6866.76,7959.40,priority,8
2408,cluster_1546973823_339137998,5714.67,8301.68,priority,8
2409,cluster_1547037188_776483618,3792.13,8930.71,priority,1
2410,cluster_1547037289_560119275,3697.13,10297.71,priority,0
2411,cluster_1556009199_1556009205_2269364828_2269364830_340185422,11534.16,8799.97,traffic_light,7
2412,cluster_1596348853_60694280,9615.62,9842.18,right_before_left,5
2413,cluster_160072_82992819,10570.65,9851.40,traffic_light,7
2414,cluster_160086_340185418,11630.46,9072.55,traffic_light,7
2415,cluster_1618859096_1618859099,9702.06,7588.81,priority,7
2416,cluster_1643152137_286603767,8524.96,2926.23,priority,4
2417,cluster_1643178197_279510671,9250.77,2497.10,priority,4
2418,cluster_1643958104_1643958110_540863437,9184.15,1732.35,priority,3
2419,cluster_1643958126_1643958128_1643958138,9232.11,1836.14,priority,3
2420,cluster_1644308505_279637744,7868.00,2832.11,priority,4
2421,cluster_1645770961_2038272246_2038272248,10851.73,4081.03,traffic_light,2
2422,cluster_1740616499_295537252,7166.13,8189.94,right_before_left,8
2423,cluster_1745910399_275996872,8341.52,6840.27,priority,9
2424,cluster_1823130594_1823130598,9543.51,3016.07,right_before_left,4
2425,cluster_1902038400_2261384206_2261384214_88296020,11422.63,6009.04,priority,10
2426,cluster_2141366265_51553583_929989344,6975.60,8515.83,priority,8
2427,cluster_2155911454_2155911455_304652967_431476213,8503.14,7494.13,priority,6
2428,cluster_2156306286_221579003,8100.74,6295.98,traffic_light,9
2429,cluster_2156306306_279298355,9608.63,7839.36,priority,7
2430,cluster_2156363441_431688959,2997.29,4787.45,priority,1
2431,cluster_216491950_446186166_95174695,11751.73,2070.40,traffic_light,2
2432,cluster_216492078_446186170_447105266,11887.29,2102.64,traffic_light,2
2433,cluster_2187092103_2187092105,11001.99,7581.73,priority,7
2434,cluster_2187092134_2187092137,11192.58,7762.30,priority,7
2435,cluster_221596725_486485,10419.99,9638.53,traffic_light,7
2436,cluster_2259778944_447162725_88291085,11943.00,5768.31,priority,10
2437,cluster_2353394863_919776657,2670.94,1523.66,priority,11
2438,cluster_2354753592_276140662,11719.73,4956.14,priority,10
2439,cluster_2405282168_2405282177_420179240,3117.30,1512.17,priority,11
2440,cluster_252900945_252906351,8907.71,9238.88,priority,5
2441,cluster_254497701_776483579,4005.41,8759.85,priority,1
2442,cluster_256548162_267740037,3849.30,10248.48,traffic_light,0
2443,cluster_256572379_267407911,10362.06,9078.65,right_before_left,7
2444,cluster_2663131828_355012353,11401.49,5226.95,priority,10
2445,cluster_267276272_295952189,10199.54,8721.58,priority,7
2446,cluster_267859712_268021902,9784.94,1759.94,right_before_left,3
2447,cluster_270558525_395812296,8313.09,5908.12,priority,9
2448,cluster_270721289_320327171,9254.41,1528.83,priority,3
2449,cluster_2752524992_420413916,3976.92,10054.93,priority,0
2450,cluster_276140658_335761462_335762273,11719.51,5353.59,priority,10
2451,cluster_2775312551_287703566,4470.01,8738.32,priority,1
2452,cluster_2779669444_379470306,7508.38,9352.16,priority,8
2453,cluster_278329926_281480484,6931.24,6363.14,priority,9
2454,cluster_280688461_280688463_60639484,7305.82,9637.71,priority,8
2455,cluster_280688484_931710497,7099.11,9240.60,priority,8
2456,cluster_280688490_379512471,7163.79,9165.95,priority,8
2457,cluster_280707054_280707059_280707060_51553572,6890.84,8707.50,priority,8
2458,cluster_281238292_366727211,9392.70,1545.71,priority,3
2459,cluster_283400494_366549013,3922.42,10138.98,priority,0
2460,cluster_283400561_283400563,3917.66,9647.29,priority,0
2461,cluster_283400573_420413560,3891.00,9516.07,priority,0
2462,cluster_286575888_395509839,8785.08,4832.58,right_before_left,9
2463,cluster_286742749_520436384,3070.18,1771.88,priority,11
2464,cluster_287232210_287232234,7782.45,7217.87,priority,9
2465,cluster_287232378_287232409,7511.39,7128.20,priority,9
2466,cluster_287232381_288117702,7490.97,7231.15,right_before_left,9
2467,cluster_287701108_3070520686,9121.52,3335.02,priority,4
2468,cluster_291538406_51553588_929989362,7037.77,8485.68,priority,8
2469,cluster_304599773_304601364,8729.08,9023.34,right_before_left,5
2470,cluster_304599863_304601692,8782.64,9066.87,right_before_left,5
2471,cluster_317049295_95172041,9551.64,3785.64,priority,4
2472,cluster_320586093_74969569,11631.05,5654.93,traffic_light,10
2473,cluster_321355343_402971273,8735.40,6144.00,priority,9
2474,cluster_335768431_88296015,11698.91,5843.87,traffic_light,10
2475,cluster_339136688_539488325,4814.78,8826.87,priority,1
2476,cluster_339138166_339138292,5654.69,8603.34,priority,8
2477,cluster_339138285_339138540,5505.99,8709.86,priority,8
2478,cluster_339180755_60637280,6536.56,8173.74,priority,8
2479,cluster_344222632_931710793,6308.23,10226.49,priority,8
2480,cluster_36132572_507460655_903654277,7448.39,3218.36,traffic_light,4
2481,cluster_36132586_446160568,9204.24,2282.73,priority,3
2482,cluster_366386930_560103414,3539.72,10139.12,priority,0
2483,cluster_3667868338_429162184,9684.91,8590.43,priority,6
2484,cluster_3667868449_429162176,9706.21,8492.82,priority,6
2485,cluster_369571414_369571451,4215.25,9762.54,priority,0
2486,cluster_369571419_369571422,4258.89,9594.85,priority,0
2487,cluster_379711071_60634444,8856.61,8742.81,priority,5
2488,cluster_395711983_395711999,9645.96,5299.12,priority,9
2489,cluster_420179302_919776702,3014.23,1446.78,right_before_left,11
2490,cluster_420438619_420438623_420438638,3748.65,7628.07,priority,1
2491,cluster_477431761_477431765,10855.05,1954.90,right_before_left,2
2492,cluster_55262244_55262245,7644.94,7733.20,right_before_left,6
2493,cluster_55267462_55267464,8338.80,7770.11,priority,6
2494,cluster_60694310_60694345,9645.02,9558.84,right_before_left,5
2495,cluster_60694349_650763172,9796.04,9547.44,right_before_left,5
2496,cluster_60695333_931597690,9025.27,9517.71,right_before_left,5
2497,cluster_931710501_931710663,7050.10,9297.83,right_before_left,8
